module	kind	svg	num	flag	method	score	ocr	draft_ref
schedule	arm	armexpg2.svg	14	degenerate	placeholder-diagram	0	Special case: diagrams for modules containing EXPRESS-G only extensible select types extensions to not provided. are See: Clause 4.2 for ARM lists	
schedule	arm	armexpg2.svg	15	degenerate	placeholder-diagram	0	Special case: diagrams for modules containing EXPRESS-G only extensible select types extensions to not provided. are See: Clause 4.2 for ARM lists	
schedule	arm	armexpg2.svg	16	degenerate	placeholder-diagram	0	Special case: diagrams for modules containing EXPRESS-G only extensible select types extensions to not provided. are See: Clause 4.2 for ARM lists	
schedule	arm	armexpg2.svg	17	degenerate	placeholder-diagram	0	Special case: diagrams for modules containing EXPRESS-G only extensible select types extensions to not provided. are See: Clause 4.2 for ARM lists	
schedule	arm	armexpg2.svg	18	degenerate	placeholder-diagram	0	Special case: diagrams for modules containing EXPRESS-G only extensible select types extensions to not provided. are See: Clause 4.2 for ARM lists	
schedule	arm	armexpg2.svg	19	degenerate	placeholder-diagram	0	Special case: diagrams for modules containing EXPRESS-G only extensible select types extensions to not provided. are See: Clause 4.2 for ARM lists	
schedule	arm	armexpg2.svg	20	degenerate	placeholder-diagram	0	Special case: diagrams for modules containing EXPRESS-G only extensible select types extensions to not provided. are See: Clause 4.2 for ARM lists	
schedule	arm	armexpg2.svg	21	degenerate	placeholder-diagram	0	Special case: diagrams for modules containing EXPRESS-G only extensible select types extensions to not provided. are See: Clause 4.2 for ARM lists	
schedule	arm	armexpg2.svg	22	degenerate	placeholder-diagram	0	Special case: diagrams for modules containing EXPRESS-G only extensible select types extensions to not provided. are See: Clause 4.2 for ARM lists	
schedule	arm	armexpg2.svg	23	degenerate	placeholder-diagram	0	Special case: diagrams for modules containing EXPRESS-G only extensible select types extensions to not provided. are See: Clause 4.2 for ARM lists	
schedule	arm	armexpg2.svg	24	degenerate	placeholder-diagram	0	Special case: diagrams for modules containing EXPRESS-G only extensible select types extensions to not provided. are See: Clause 4.2 for ARM lists	
schedule	arm	armexpg2.svg	25	degenerate	placeholder-diagram	0	Special case: diagrams for modules containing EXPRESS-G only extensible select types extensions to not provided. are See: Clause 4.2 for ARM lists	
schedule	arm	armexpg2.svg	26	degenerate	placeholder-diagram	0	Special case: diagrams for modules containing EXPRESS-G only extensible select types extensions to not provided. are See: Clause 4.2 for ARM lists	
schedule	arm	armexpg2.svg	27	degenerate	placeholder-diagram	0	Special case: diagrams for modules containing EXPRESS-G only extensible select types extensions to not provided. are See: Clause 4.2 for ARM lists	
schedule	arm	armexpg2.svg	28	degenerate	placeholder-diagram	0	Special case: diagrams for modules containing EXPRESS-G only extensible select types extensions to not provided. are See: Clause 4.2 for ARM lists	
schedule	arm	armexpg2.svg	29	degenerate	placeholder-diagram	0	Special case: diagrams for modules containing EXPRESS-G only extensible select types extensions to not provided. are See: Clause 4.2 for ARM lists	
schedule	arm	armexpg2.svg	30	degenerate	placeholder-diagram	0	Special case: diagrams for modules containing EXPRESS-G only extensible select types extensions to not provided. are See: Clause 4.2 for ARM lists	
schedule	arm	armexpg2.svg	31	degenerate	placeholder-diagram	0	Special case: diagrams for modules containing EXPRESS-G only extensible select types extensions to not provided. are See: Clause 4.2 for ARM lists	
schedule	arm	armexpg2.svg	32	degenerate	placeholder-diagram	0	Special case: diagrams for modules containing EXPRESS-G only extensible select types extensions to not provided. are See: Clause 4.2 for ARM lists	
schedule	arm	armexpg2.svg	33	degenerate	placeholder-diagram	0	Special case: diagrams for modules containing EXPRESS-G only extensible select types extensions to not provided. are See: Clause 4.2 for ARM lists	
schedule	arm	armexpg2.svg	34	degenerate	placeholder-diagram	0	Special case: diagrams for modules containing EXPRESS-G only extensible select types extensions to not provided. are See: Clause 4.2 for ARM lists	
schedule	arm	armexpg2.svg	35	degenerate	placeholder-diagram	0	Special case: diagrams for modules containing EXPRESS-G only extensible select types extensions to not provided. are See: Clause 4.2 for ARM lists	
schedule	arm	armexpg2.svg	36	degenerate	placeholder-diagram	0	Special case: diagrams for modules containing EXPRESS-G only extensible select types extensions to not provided. are See: Clause 4.2 for ARM lists	
schedule	arm	armexpg2.svg	37	degenerate	placeholder-diagram	0	Special case: diagrams for modules containing EXPRESS-G only extensible select types extensions to not provided. are See: Clause 4.2 for ARM lists	
schedule	mim	mimexpg3.svg	1	degenerate	placeholder-diagram	0	Special case: diagrams for modules containing EXPRESS-G only extensible select types extensions to not provided. are See: Clause 5.2.1 for MIM lists	
schedule	mim	mimexpg3.svg	2	degenerate	placeholder-diagram	0	Special case: diagrams for modules containing EXPRESS-G only extensible select types extensions to not provided. are See: Clause 5.2.1 for MIM lists	
schedule	mim	mimexpg3.svg	3	degenerate	placeholder-diagram	0	Special case: diagrams for modules containing EXPRESS-G only extensible select types extensions to not provided. are See: Clause 5.2.1 for MIM lists	
schedule	mim	mimexpg3.svg	4	degenerate	placeholder-diagram	0	Special case: diagrams for modules containing EXPRESS-G only extensible select types extensions to not provided. are See: Clause 5.2.1 for MIM lists	
schedule	mim	mimexpg3.svg	5	degenerate	placeholder-diagram	0	Special case: diagrams for modules containing EXPRESS-G only extensible select types extensions to not provided. are See: Clause 5.2.1 for MIM lists	
schedule	mim	mimexpg3.svg	6	degenerate	placeholder-diagram	0	Special case: diagrams for modules containing EXPRESS-G only extensible select types extensions to not provided. are See: Clause 5.2.1 for MIM lists	
schedule	mim	mimexpg3.svg	7	degenerate	placeholder-diagram	0	Special case: diagrams for modules containing EXPRESS-G only extensible select types extensions to not provided. are See: Clause 5.2.1 for MIM lists	
schedule	mim	mimexpg3.svg	8	degenerate	placeholder-diagram	0	Special case: diagrams for modules containing EXPRESS-G only extensible select types extensions to not provided. are See: Clause 5.2.1 for MIM lists	
schedule	mim	mimexpg3.svg	9	degenerate	placeholder-diagram	0	Special case: diagrams for modules containing EXPRESS-G only extensible select types extensions to not provided. are See: Clause 5.2.1 for MIM lists	
schedule	mim	mimexpg3.svg	10	degenerate	placeholder-diagram	0	Special case: diagrams for modules containing EXPRESS-G only extensible select types extensions to not provided. are See: Clause 5.2.1 for MIM lists	
